Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDU01,3522.6593691,OUT035
FDT12,4042.86063024,OUT035
NCM18,1617.41970458,OUT018
FDP19,2299.84037255,OUT017
NCR42,646.769456412,OUT049
FDN10,1681.18642041,OUT046
FDG44,886.733227094,OUT017
FDQ10,3381.5379027,OUT046
DRH13,1234.15611345,OUT049
FDT52,4088.04557603,OUT013
FDM56,1200.91408203,OUT045
NCO43,258.535838082,OUT010
NCV29,2040.82550971,OUT035
NCF06,2745.93915165,OUT013
FDO50,1617.41970458,OUT035
FDT59,4018.63135402,OUT013
FDX40,760.849806558,OUT027
FDE50,3526.25356661,OUT017
FDX51,2734.19907271,OUT017
NCD30,1617.41970458,OUT018
FDK15,1617.41970458,OUT013
FDL12,988.054840713,OUT045
FDK46,2753.63576171,OUT017
DRH49,202.363843108,OUT010
FDQ57,2611.13138204,OUT046
FDY59,1171.73003911,OUT017
FDO09,4091.67206494,OUT018
NCG30,1976.06264863,OUT035
FDM09,2040.82550971,OUT017
NCN17,1376.36852856,OUT027
NCS42,1617.41970458,OUT013
FDD02,283.569712326,OUT019
FDE34,3414.38088065,OUT013
FDU38,3621.74571115,OUT045
FDB33,2650.00584078,OUT046
NCJ29,1166.58439092,OUT017
FDZ27,773.165429237,OUT035
FDI40,1617.41970458,OUT013
FDG22,755.577247949,OUT013
FDT51,1261.38363407,OUT017
FDF20,3505.82518042,OUT018
FDV50,1814.65294199,OUT035
FDT02,646.290252277,OUT049
DRC49,2608.97999717,OUT017
FDF26,2642.56116106,OUT049
FDV52,1690.10335336,OUT035
FDX59,646.290252277,OUT049
FDV25,3991.11353176,OUT035
FDW23,768.926850746,OUT027
FDE53,1278.80868055,OUT018
FDA19,1986.48458083,OUT017
FDH22,1976.06264863,OUT046
NCO41,1617.41970458,OUT013
FDX12,4171.37806254,OUT017
FDF17,3518.54436271,OUT013
FDS11,4002.63639972,OUT045
FDR51,2645.52214938,OUT035
FDT49,261.124905161,OUT010
FDC56,2269.08710506,OUT013
FDR13,1429.22484781,OUT027
FDQ60,1246.12166499,OUT035
FDN38,4024.43267325,OUT049
NCL29,2646.43225987,OUT013
FDO13,2758.17467907,OUT027
FDE26,2027.4229696,OUT018
FDA31,461.928765663,OUT010
FDX14,1193.61920874,OUT035
FDA34,3411.93765503,OUT045
FDF26,2637.90709364,OUT013
FDE38,3250.31486984,OUT045
DRI11,1634.62775325,OUT046
FDQ60,1426.11675044,OUT027
FDL21,769.186109163,OUT027
DRC12,4097.0851546,OUT027
FDC47,3932.00173112,OUT046
FDE57,3260.66865174,OUT045
FDT14,2257.61522056,OUT045
NCZ53,3595.77086196,OUT046
FDE28,2707.66832615,OUT018
FDR19,3249.59784664,OUT035
NCF54,463.856753972,OUT019
FDZ08,1197.5624837,OUT046
NCJ05,2595.00254001,OUT018
FDF59,1977.17827833,OUT046
NCO05,1617.41970458,OUT035
FDW24,785.813106683,OUT018
NCX42,2620.68110967,OUT018
NCA53,773.165429237,OUT035
FDI45,466.846810876,OUT019
FDG46,2242.34751096,OUT046
FDM20,543.412334889,OUT010
FDW11,132.872256653,OUT010
FDX08,2040.82550971,OUT035
NCK17,626.403777846,OUT035
FDK32,3153.67814656,OUT018
NCA42,2650.64215583,OUT035
DRI01,3308.69116717,OUT035
NCL55,4072.81368165,OUT049
DRE25,1617.41970458,OUT018
FDD14,2722.60187066,OUT017
FDB10,2750.3316287,OUT046
DRN11,2615.41387093,OUT035
FDP38,788.813206092,OUT018
NCA30,2724.74029584,OUT017
FDT15,2040.82550971,OUT017
NCP55,930.086143237,OUT018
FDF12,2614.06345176,OUT035
FDM21,4106.0971595,OUT018
FDX56,3786.18905826,OUT035
FDF10,2028.79477532,OUT017
FDT32,2724.30889025,OUT045
FDM51,1618.44103736,OUT018
NCR50,3173.11149171,OUT018
FDI19,4102.71211476,OUT049
FDX21,1267.57966874,OUT017
FDR31,2616.07288278,OUT035
FDY02,4198.54735124,OUT013
NCA29,2678.48216274,OUT045
NCX17,3948.39372223,OUT046
FDM12,1274.03458577,OUT045
FDI53,2758.17467907,OUT027
NCU30,2661.95054485,OUT049
FDC56,4089.72385818,OUT027
FDK27,1824.16899436,OUT018
NCK18,2670.95861266,OUT017
FDB52,467.338953878,OUT019
DRG25,5870.59918758,OUT027
FDZ13,825.056546663,OUT049
FDB57,543.412334889,OUT019
FDR40,1617.41970458,OUT046
NCO14,123.533414111,OUT019
NCN19,2730.28720407,OUT045
FDQ28,542.920191887,OUT019
FDO13,2040.82550971,OUT018
FDK48,1617.41970458,OUT013
FDU07,2031.33978434,OUT018
FDW20,1896.53284127,OUT046
FDV12,315.931371607,OUT010
FDH24,2643.88198336,OUT013
FDV59,3847.19546345,OUT049
FDK57,3236.49299036,OUT045
FDL16,898.231496532,OUT027
NCQ17,2646.13931732,OUT046
FDJ15,3456.41779423,OUT018
FDX24,1617.41970458,OUT049
FDT47,2240.20069708,OUT046
FDT10,982.10107118,OUT049
FDZ37,1188.8378946,OUT018
FDW43,5874.42354236,OUT027
DRN36,1617.41970458,OUT017
FDJ14,1156.03926941,OUT045
FDA32,2748.25826041,OUT013
FDJ38,542.920191887,OUT019
FDQ57,2609.7383809,OUT017
NCQ41,469.014347677,OUT019
FDG56,1617.41970458,OUT049
DRC13,2754.63773744,OUT027
FDV55,2615.38801666,OUT035
FDQ49,2039.17844846,OUT045
FDE29,131.449394978,OUT010
FDR03,3681.47128107,OUT013
FDD45,1617.41970458,OUT049
FDN38,543.412334889,OUT010
FDT56,970.127186185,OUT046
FDT48,3519.95217217,OUT045
FDU03,2699.04109817,OUT049
FDC56,320.066992445,OUT010
NCO43,2754.63773744,OUT027
FDQ27,1618.44103736,OUT017
FDR03,3725.2986891,OUT046
DRH23,123.533414111,OUT010
FDG22,631.237227336,OUT045
NCJ42,1625.7481324,OUT013
FDR24,1617.41970458,OUT046
FDW60,3406.94936653,OUT035
FDJ08,2730.1784891,OUT013
DRL59,807.999846023,OUT018
FDG60,543.412334889,OUT010
FDW27,2036.44091946,OUT017
FDX14,1182.45331408,OUT018
FDC20,1087.00236155,OUT013
NCS29,4176.37812592,OUT018
FDJ56,1617.41970458,OUT046
FDB20,201.531603119,OUT019
FDL28,2761.99903386,OUT027
FDW01,2031.33978434,OUT018
FDL03,2719.53686372,OUT046
FDX22,3822.76387282,OUT049
FDJ21,3232.51341507,OUT035
FDR31,2608.81592402,OUT045
FDG21,3246.16765229,OUT035
FDS22,773.501622293,OUT027
FDK08,1194.44749076,OUT035
FDE17,2595.00254001,OUT018
NCN30,1181.63884869,OUT017
FDT50,1617.41970458,OUT046
NCX42,2656.67647173,OUT049
FDJ12,3850.91400068,OUT035
NCA18,1384.33824601,OUT027
FDP23,543.412334889,OUT019
FDX12,4066.56419288,OUT013
FDN40,2593.44592312,OUT018
FDV48,1150.73284982,OUT035
NCY54,3312.91934633,OUT013
FDL16,123.533414111,OUT010
FDR45,4003.43449653,OUT018
FDJ52,2651.64232821,OUT046
DRG01,1144.52346724,OUT017
FDP52,4091.52175788,OUT013
FDU58,2726.52717109,OUT017
FDL02,1626.80167484,OUT045
FDG28,2744.21252171,OUT013
FDA19,1986.48458083,OUT035
FDW46,1406.16214703,OUT027
NCD43,1219.45350471,OUT049
DRG39,910.708703128,OUT013
NCF55,646.769456412,OUT049
FDJ07,1661.86577398,OUT046
FDE08,2642.65333082,OUT046
FDP56,123.533414111,OUT019
FDT45,846.377957192,OUT045
FDF17,3491.35012722,OUT018
FDX44,1617.41970458,OUT046
FDM28,2758.17467907,OUT027
FDI36,3462.79812965,OUT049
FDS07,1655.89753538,OUT045
FDD36,1661.86577398,OUT045
FDW11,1007.58222189,OUT046
FDN40,2641.6759691,OUT049
NCQ18,2228.24610587,OUT049
NCQ54,3211.16223998,OUT017
NCS42,1617.41970458,OUT045
DRH39,243.394580655,OUT010
FDC09,1423.21399849,OUT027
FDT08,360.660332857,OUT010
FDC08,2753.30677212,OUT035
FDT20,608.577783985,OUT017
FDS35,1091.21765871,OUT035
FDX58,3432.28254783,OUT018
FDW58,1626.80167484,OUT046
DRD27,1216.04249991,OUT046
FDH32,317.197310647,OUT019
FDS26,4234.49358684,OUT035
FDQ31,1209.5803748,OUT046
FDP11,2706.3373804,OUT018
FDD58,1263.07989343,OUT017
FDM33,3879.54038756,OUT045
FDZ16,3621.35309749,OUT049
NCS29,543.412334889,OUT010
NCM18,226.62715052,OUT019
FDP11,2755.61347608,OUT049
NCC42,2014.11575851,OUT017
DRM23,2683.26191679,OUT046
NCN55,5874.42354236,OUT027
FDK46,2747.71587901,OUT013
FDR01,3621.9315561,OUT046
NCA05,2031.33978434,OUT045
NCP43,2688.70934619,OUT017
FDR12,424.566558007,OUT010
FDQ01,4050.94567656,OUT013
FDM13,1233.25614815,OUT046
FDQ19,4138.67914138,OUT017
FDK56,466.998972359,OUT019
NCX06,468.522204675,OUT010
FDO56,1432.1092188,OUT027
FDU45,1634.62775325,OUT045
FDI16,123.533414111,OUT019
FDL32,1230.30738846,OUT046
FDA07,1922.78898001,OUT046
FDA14,1200.2561035,OUT045
FDV46,2754.63773744,OUT027
NCO07,2748.49941026,OUT035
NCP41,1293.30931985,OUT046
FDY60,2349.12316995,OUT018
FDN38,4092.11828308,OUT017
FDO15,1253.08127576,OUT046
FDT60,1814.65294199,OUT013
FDA55,4071.15135728,OUT035
FDE02,255.671123817,OUT010
DRJ39,3919.23120815,OUT049
FDV34,1129.49795473,OUT035
FDS20,4093.26079982,OUT027
FDF02,2754.63773744,OUT027
FDW40,2391.66220342,OUT017
NCB43,3438.8702377,OUT046
FDR58,1617.41970458,OUT017
DRJ59,625.705321592,OUT035
NCD30,1617.41970458,OUT017
FDE14,1617.41970458,OUT017
FDC28,1627.78749301,OUT018
FDU16,1617.41970458,OUT018
NCD19,895.948289411,OUT035
FDU21,660.292889747,OUT046
FDV59,5874.42354236,OUT027
FDU03,2716.24531628,OUT045
FDC33,543.412334889,OUT010
NCR42,613.935627695,OUT035
DRH59,1133.32320177,OUT035
NCM31,2359.38823112,OUT035
FDS50,4032.37158277,OUT035
FDP39,892.998963469,OUT046
FDQ55,2249.18091384,OUT013
FDV36,320.164885755,OUT019
FDI05,2754.63773744,OUT027
FDS45,2754.63773744,OUT027
FDA39,632.545092183,OUT045
FDC37,272.099509937,OUT010
FDJ60,4093.26079982,OUT027
DRQ35,2284.86250887,OUT046
NCJ06,1781.40682817,OUT046
NCY42,2563.88659808,OUT018
DRM37,3623.72989229,OUT049
FDR14,792.674117913,OUT045
FDE51,682.805237345,OUT049
FDT33,2667.19958268,OUT017
FDR08,1634.62775325,OUT013
FDE36,542.920191887,OUT010
FDL22,252.968934713,OUT019
FDR44,1995.63286035,OUT013
FDI56,253.896939551,OUT019
FDE47,307.675890037,OUT010
FDV27,208.193897054,OUT010
FDV10,660.32449504,OUT049
FDC40,1153.50362159,OUT045
NCX41,2727.42952773,OUT013
NCQ38,1423.39592251,OUT027
FDV12,4089.72385818,OUT027
FDE52,3223.43054285,OUT017
FDG20,1394.22799251,OUT027
FDV16,760.849806558,OUT027
FDI32,1640.71875727,OUT017
FDJ32,997.777014097,OUT049
FDN39,2617.91383254,OUT018
FDY34,2673.52785067,OUT017
FDC14,625.924573711,OUT035
FDA55,4042.33878711,OUT017
FDZ50,542.920191887,OUT010
DRG13,3221.72417838,OUT049
FDP01,1350.37339167,OUT013
NCG54,3381.4861788,OUT017
FDM13,1203.14740387,OUT045
NCO18,5870.59918758,OUT027
NCW41,3144.23854364,OUT013
FDM52,4093.26079982,OUT027
NCF55,613.935627695,OUT035
FDT09,2328.39230593,OUT046
NCM19,2220.34949199,OUT035
FDW12,2029.93357309,OUT018
FDP15,543.412334889,OUT019
FDK36,775.034207768,OUT045
FDZ25,2688.80704915,OUT035
NCW06,2724.20148137,OUT049
FDW60,3424.35538272,OUT046
DRC49,2609.11174014,OUT013
NCT17,3559.79873185,OUT035
NCN06,2615.86618973,OUT018
FDC45,2040.82550971,OUT013
DRJ47,542.920191887,OUT019
NCF06,2752.02592406,OUT045
FDE21,317.661149983,OUT010
DRG27,768.612404505,OUT013
FDW40,2369.83241279,OUT049
NCO53,3411.90390518,OUT046
FDE23,687.364598057,OUT049
FDQ16,2241.08804682,OUT046
FDS26,4230.25669622,OUT045
FDZ13,123.533414111,OUT010
FDS14,2036.44091946,OUT049
FDC10,1271.2232123,OUT045
FDY16,3561.00343754,OUT049
FDJ20,1976.06264863,OUT035
FDV43,627.462752556,OUT035
FDZ32,1373.59918008,OUT027
FDR23,3399.36168048,OUT046
FDN24,845.279939288,OUT035
FDE34,5870.59918758,OUT027
FDU31,3788.80386388,OUT013
FDW33,1627.78749301,OUT018
FDU26,1298.57563021,OUT046
FDE20,5870.59918758,OUT027
NCW05,3242.92090408,OUT035
FDB22,2595.87068088,OUT018
FDO56,1297.77178874,OUT046
FDA19,2754.63773744,OUT027
DRI39,896.293019991,OUT045
FDH52,980.739752027,OUT018
FDZ50,3539.71562037,OUT035
NCN42,2615.84978679,OUT035
FDB53,3179.80011891,OUT013
DRG11,1627.78749301,OUT017
DRK11,2758.17467907,OUT027
FDQ60,1206.06768256,OUT017
FDT36,608.577783985,OUT017
DRG25,3412.99733396,OUT018
DRJ23,2717.38214983,OUT046
FDG05,2653.13691045,OUT035
NCK06,1798.78931909,OUT018
FDU52,2035.65125464,OUT017
FDW07,1199.28533265,OUT018
NCM17,664.847486332,OUT045
FDA22,3295.61387652,OUT045
NCA41,3445.72687355,OUT018
FDF38,625.924573711,OUT035
FDH52,1054.05993292,OUT046
FDY58,543.412334889,OUT019
FDZ16,3596.4177891,OUT045
NCM18,1617.41970458,OUT017
FDA22,3174.20105827,OUT018
NCJ43,2040.82550971,OUT035
FDI34,5874.42354236,OUT027
FDG56,1617.41970458,OUT046
FDS34,1655.89753538,OUT046
DRC01,776.175861792,OUT035
FDQ04,623.008995996,OUT035
FDK04,894.50976963,OUT035
FDT51,1287.40930663,OUT049
FDV26,3532.40928639,OUT017
FDS04,2367.71672033,OUT049
FDW43,3883.07472549,OUT018
FDQ28,542.920191887,OUT010
NCK06,1798.78931909,OUT017
FDS23,1986.48458083,OUT018
FDZ36,542.920191887,OUT019
FDE56,1044.08433205,OUT018
FDW10,5870.59918758,OUT027
NCN14,2040.82550971,OUT045
NCQ18,2215.36622635,OUT045
FDW08,1627.78749301,OUT017
FDU43,2750.54143023,OUT035
FDR33,274.396144608,OUT010
FDM24,360.877406214,OUT010
NCZ05,1241.38803002,OUT046
NCV41,1634.62775325,OUT035
FDV11,2040.82550971,OUT018
NCY05,613.935627695,OUT035
FDV44,2679.74015931,OUT018
FDW32,1267.98167497,OUT049
NCU18,4089.72385818,OUT027
NCC43,2759.43380977,OUT035
FDW19,1628.7279663,OUT013
FDN31,2737.77011154,OUT035
FDI48,777.413324432,OUT045
FDS24,1188.87032294,OUT017
FDF46,1655.89753538,OUT049
DRG23,2031.33978434,OUT017
FDG14,3169.94745452,OUT018
NCY30,2690.96588899,OUT049
FDO28,1217.5202061,OUT018
DRD24,2022.55205393,OUT035
FDI33,2237.57209792,OUT049
FDN32,3493.14858422,OUT046
FDR16,3850.82172621,OUT045
FDF26,2640.91228746,OUT046
NCN29,782.841952165,OUT018
FDE20,3347.75529506,OUT045
FDA46,3628.77336218,OUT046
FDU28,2040.82550971,OUT045
FDQ48,1617.41970458,OUT045
FDV36,2323.40406138,OUT013
FDR14,866.71368409,OUT018
FDP23,3863.777372,OUT017
FDP56,891.898418789,OUT013
FDK48,245.835431867,OUT010
FDR48,2031.33978434,OUT046
NCY29,938.564084009,OUT049
FDM22,868.451456528,OUT018
DRJ01,1349.22112793,OUT013
FDZ43,4111.99231814,OUT045
FDV03,3232.06679009,OUT035
FDX11,5870.59918758,OUT027
NCA41,5874.42354236,OUT027
FDE38,3247.12434007,OUT017
FDI27,767.8711384,OUT018
FDN32,3410.9186876,OUT013
NCN43,1808.73224784,OUT017
FDB47,4097.0851546,OUT027
FDV03,3229.72290228,OUT017
NCN30,1190.68209106,OUT045
NCV54,286.857037442,OUT010
FDV07,1627.78749301,OUT013
FDP07,2724.85825395,OUT049
FDK48,1617.41970458,OUT018
FDM15,360.143102211,OUT019
FDY19,4089.72385818,OUT027
FDK46,2751.40596729,OUT046
FDY11,1089.87897481,OUT045
FDH09,848.509134434,OUT046
FDO08,2758.17467907,OUT027
FDU14,4182.97189657,OUT013
FDD22,5867.06224594,OUT027
FDM27,2651.28966274,OUT017
FDL02,2754.63773744,OUT027
NCA17,2614.46793071,OUT035
FDE38,542.920191887,OUT019
NCG07,2733.37441157,OUT049
DRC27,2752.70380575,OUT013
FDA27,4212.49440532,OUT035
FDW40,2360.23042434,OUT045
DRI11,1655.89753538,OUT013
FDN50,1211.64208192,OUT046
FDR12,2040.82550971,OUT046
FDT34,2754.63773744,OUT027
FDW11,950.750442733,OUT035
NCO30,4093.26079982,OUT027
FDZ34,3478.28806145,OUT017
FDU45,1634.62775325,OUT017
NCD42,613.474342671,OUT035
FDX25,3381.99876163,OUT045
NCR29,961.725351365,OUT046
FDX43,424.154406686,OUT019
FDB04,251.80062546,OUT010
FDR49,902.494635601,OUT027
FDS39,3168.06883297,OUT018
FDW58,1626.80167484,OUT045
FDG22,123.533414111,OUT019
FDG31,1056.57960377,OUT017
NCV53,5874.42354236,OUT027
DRJ37,2647.80108385,OUT035
FDV07,1627.78749301,OUT035
FDW52,3179.21223301,OUT018
FDT15,2040.82550971,OUT045
FDD02,1693.07591755,OUT018
FDM16,1617.41970458,OUT035
NCE55,3318.24651953,OUT046
FDB57,3813.60601723,OUT018
FDQ04,768.602068796,OUT013
FDQ47,123.533414111,OUT019
FDY14,543.412334889,OUT019
DRK37,3410.30630842,OUT017
FDO25,3813.22514321,OUT017
FDL57,4323.95519351,OUT046
NCK29,1896.53284127,OUT018
FDK46,4097.0851546,OUT027
NCB43,542.920191887,OUT010
DRE01,4097.0851546,OUT027
FDC46,3478.73694707,OUT018
FDQ23,1625.7481324,OUT045
FDX38,807.033942795,OUT049
FDG60,3954.2105153,OUT018
FDW55,4164.35463455,OUT017
FDP39,889.366735696,OUT013
FDB20,1252.64901524,OUT018
FDV21,1976.06264863,OUT017
FDZ02,1341.7120043,OUT013
FDP19,4089.72385818,OUT027
FDA38,2040.82550971,OUT035
FDH22,1976.06264863,OUT045
DRM11,4274.66831275,OUT045
FDO12,5874.42354236,OUT027
FDT14,2268.6918211,OUT049
FDW34,543.412334889,OUT010
FDG04,4093.26079982,OUT027
FDW59,1185.69840656,OUT018
FDR33,1627.78749301,OUT018
FDP32,1986.48458083,OUT013
FDL13,4097.0851546,OUT027
FDD22,3177.06626888,OUT013
FDV40,1340.55375511,OUT027
NCD55,674.486927359,OUT046
FDQ20,123.533414111,OUT010
FDD28,894.50976963,OUT045
FDC39,3808.01729772,OUT045
NCR17,2246.78159492,OUT049
DRO35,2228.02823398,OUT018
FDF40,4107.45995651,OUT049
FDR31,2562.50474201,OUT018
NCQ41,2733.52575567,OUT017
FDP38,825.470749581,OUT046
NCU54,5874.42354236,OUT027
FDG22,608.419872948,OUT018
DRK59,2743.5775487,OUT013
FDC37,1627.78749301,OUT046
NCO42,2611.71069414,OUT013
NCT42,2031.33978434,OUT017
FDX27,1182.97459187,OUT035
FDV40,1144.86566816,OUT018
FDT45,1105.35501455,OUT027
FDS47,250.63602393,OUT019
FDR45,4178.61087733,OUT035
FDB03,4035.60639313,OUT045
FDO49,823.23975981,OUT035
FDU60,5870.59918758,OUT027
FDB26,801.86656343,OUT018
FDB46,3804.00321548,OUT017
FDQ37,543.412334889,OUT019
FDN03,2755.99736466,OUT017
NCX30,4175.82948661,OUT045
FDK32,542.920191887,OUT019
DRM47,2724.19593932,OUT013
NCO02,1155.58236373,OUT046
FDP04,1351.68085157,OUT013
NCO43,1617.41970458,OUT049
FDD59,1617.41970458,OUT013
FDQ10,3389.5989255,OUT017
FDW45,2616.011489,OUT035
NCK30,4171.11517054,OUT049
FDU31,3722.06681762,OUT018
NCQ17,365.836403129,OUT019
FDN01,2682.19285882,OUT017
FDZ19,3427.01935774,OUT049
DRG37,2036.44091946,OUT017
FDE32,623.226239677,OUT045
FDO34,3257.24999866,OUT049
FDM04,123.533414111,OUT019
FDZ25,2676.41088902,OUT049
FDU08,1617.41970458,OUT049
NCW30,4234.71696833,OUT045
NCM18,1617.41970458,OUT013
FDS22,626.968188365,OUT035
NCH18,4114.95488095,OUT017
FDC23,3352.7049056,OUT013
FDY46,3468.09239878,OUT013
NCU06,2748.14836553,OUT046
FDX57,1617.41970458,OUT045
FDX36,5874.42354236,OUT027
FDL16,772.636430254,OUT045
FDT16,543.412334889,OUT010
FDN16,1625.7481324,OUT018
FDC03,3630.271758,OUT046
DRF60,4138.94974616,OUT013
FDS27,2761.99903386,OUT027
FDP33,543.412334889,OUT010
FDJ36,1617.41970458,OUT018
NCR42,756.287581457,OUT013
FDV14,1182.77479491,OUT017
NCP42,2735.28601321,OUT035
FDB50,2754.63773744,OUT027
NCC30,2758.17467907,OUT027
FDA23,1618.44103736,OUT018
FDW16,2225.87576378,OUT017
FDQ52,543.412334889,OUT010
FDB58,2545.15372506,OUT049
NCP29,1123.38458035,OUT049
NCM05,4321.28354387,OUT045
FDO25,3728.09245318,OUT013
NCM54,2317.38960956,OUT046
NCL54,3375.60540259,OUT046
FDL39,468.674366158,OUT010
FDF53,3371.7570608,OUT018
NCQ42,2308.12773581,OUT035
FDF58,1265.86275268,OUT013
FDZ04,1090.72963108,OUT035
FDE26,324.005171112,OUT019
FDS60,2691.93590198,OUT017
FDV58,2725.41178228,OUT017
FDM04,786.154840188,OUT045
FDE08,2618.21006665,OUT035
NCB43,3412.71610202,OUT049
FDU11,287.46895329,OUT010
FDF22,543.412334889,OUT019
FDE24,2014.11575851,OUT013
DRJ49,1992.28714102,OUT046
NCQ53,4119.6054473,OUT035
NCL41,756.287581457,OUT013
FDR22,2240.95917503,OUT013
FDH04,1253.74683687,OUT035
DRH15,640.677864797,OUT045
FDY40,803.372123314,OUT049
NCI17,1617.41970458,OUT035
NCC18,2677.76489821,OUT013
FDY28,5874.42354236,OUT027
FDB45,1423.21399849,OUT027
NCL30,3159.17606217,OUT018
FDM10,2737.20530329,OUT017
FDH22,2754.63773744,OUT027
NCZ53,3555.44944132,OUT017
NCI18,2738.51649447,OUT013
FDH14,2754.63773744,OUT027
FDR36,774.498723328,OUT027
FDW01,2031.33978434,OUT045
FDK02,2754.63773744,OUT027
FDJ02,2029.93357309,OUT018
FDU55,4235.93071296,OUT013
NCV18,4089.72385818,OUT027
FDH14,1995.63286035,OUT018
FDZ37,1169.46116912,OUT045
FDX49,3866.02598084,OUT049
NCD43,1220.20121385,OUT046
FDZ07,1153.76417121,OUT013
FDK43,1976.06264863,OUT035
FDR32,3884.15234253,OUT018
FDT39,2641.48752737,OUT013
NCV54,1783.40777862,OUT017
FDF38,621.668717409,OUT018
FDV60,2724.67688727,OUT046
FDH44,2758.17467907,OUT027
FDS21,1046.55075427,OUT046
NCL41,623.936573186,OUT045
FDM46,1617.41970458,OUT017
FDU27,775.890582892,OUT045
NCJ54,4114.53304189,OUT017
DRG51,2040.82550971,OUT018
NCA29,445.457748898,OUT019
FDR47,2726.39914817,OUT045
NCL19,4089.72385818,OUT027
DRG01,1168.51569075,OUT049
FDG10,967.377207227,OUT046
NCV05,2031.33978434,OUT049
NCH18,543.412334889,OUT019
FDV14,1206.30571661,OUT018
DRJ23,2725.62540424,OUT035
DRJ11,2728.67446928,OUT046
FDZ03,2731.29924566,OUT017
FDI27,123.533414111,OUT010
FDJ14,1183.73350643,OUT018
FDU32,1788.53929872,OUT017
FDD47,5870.59918758,OUT027
DRF36,3581.53024417,OUT035
FDM21,4318.23278698,OUT046
FDV10,624.370659351,OUT018
FDH60,3385.17419982,OUT018
FDX47,370.607314626,OUT010
FDT19,542.920191887,OUT019
FDO11,4231.45680612,OUT045
FDH24,4093.26079982,OUT027
FDL02,1627.78749301,OUT018
FDB02,3418.95112312,OUT049
FDA43,2733.97329959,OUT046
FDG52,769.844117203,OUT045
DRC12,2717.25344983,OUT013
FDY37,2351.87777502,OUT018
NCU18,2362.32739014,OUT045
FDU09,2219.10122412,OUT035
DRJ25,907.117855999,OUT027
DRE12,1634.62775325,OUT018
DRL47,1945.13776889,OUT017
DRK01,1617.41970458,OUT046
FDC22,467.491115361,OUT019
FDG44,1005.09711974,OUT013
FDW04,2303.92212251,OUT035
FDK09,3874.18177654,OUT049
NCN43,1814.65294199,OUT035
FDG04,2732.49462933,OUT049
FDH32,316.596908396,OUT010
DRI47,2613.19394925,OUT017
DRE15,1310.16806367,OUT013
FDY11,1107.57440049,OUT035
FDO60,686.445995022,OUT049
FDQ20,621.668717409,OUT018
FDO57,2758.17467907,OUT027
FDT14,320.068810856,OUT019
FDA57,659.453796451,OUT049
DRN35,609.056988119,OUT017
FDJ03,827.088617638,OUT046
FDX28,2214.81442284,OUT017
DRE25,1617.41970458,OUT045
FDR09,4231.40775712,OUT046
FDB23,4088.98685109,OUT035
FDO08,2040.82550971,OUT045
FDQ23,1617.41970458,OUT049
FDW04,2316.26380337,OUT013
DRK13,543.412334889,OUT010
NCL17,4089.72385818,OUT027
FDY21,3479.87099984,OUT035
FDJ38,5870.59918758,OUT027
FDA37,333.574248439,OUT019
FDV43,782.811448691,OUT013
FDL36,1288.66721546,OUT046
FDD53,636.710917504,OUT045
FDZ19,542.920191887,OUT010
FDV21,1976.06264863,OUT045
NCL54,3308.02090785,OUT018
DRI47,4093.26079982,OUT027
DRG03,2646.24745526,OUT049
FDG21,3179.43729539,OUT013
FDW03,2223.96321773,OUT018
NCI55,2283.06777042,OUT046
DRC36,542.920191887,OUT019
FDH22,1985.47301572,OUT017
FDV20,1985.47301572,OUT045
NCU41,5874.42354236,OUT027
FDN46,4089.72385818,OUT027
FDK50,3246.60897635,OUT045
NCA05,2758.17467907,OUT027
DRH01,2638.90627229,OUT018
FDT08,2568.30355667,OUT018
FDM08,3881.97559344,OUT018
FDZ07,950.961259816,OUT035
FDS22,756.861262933,OUT017
FDV35,5870.59918758,OUT027
FDI28,201.384340946,OUT010
FDW58,2754.63773744,OUT027
FDT52,4148.82903307,OUT045
FDY34,2664.68417358,OUT046
FDR10,2039.17844846,OUT046
FDK57,3232.91353939,OUT017
FDR02,2754.63773744,OUT027
FDX49,3924.87755281,OUT046
FDQ20,673.598309659,OUT046
DRK23,4255.50142414,OUT045
NCW06,2721.92492968,OUT046
FDR31,2608.97999717,OUT017
NCE43,2671.60995997,OUT013
DRO59,1416.09287513,OUT027
FDN09,2751.02798427,OUT049
FDR11,2656.11097434,OUT046
FDO57,2040.82550971,OUT013
NCX18,2731.57999,OUT017
FDB05,3989.43185007,OUT018
FDQ08,1016.57448276,OUT018
NCG43,1185.00254257,OUT035
FDJ56,1620.64390755,OUT013
FDA13,123.533414111,OUT010
FDO56,1266.90461987,OUT017
FDB37,3927.58378208,OUT018
FDZ02,1207.32848973,OUT018
FDQ24,4189.28842002,OUT046
FDM16,1617.41970458,OUT013
FDU35,1617.41970458,OUT049
FDT35,2040.82550971,OUT035
NCX30,4046.16448224,OUT049
FDG04,2734.14988875,OUT017
FDI12,1174.89796277,OUT035
FDE35,948.46912961,OUT035
NCP14,4089.72385818,OUT027
NCY53,2214.50660652,OUT045
FDP49,888.320603132,OUT017
FDQ04,622.550833814,OUT017
FDM39,3452.02528896,OUT035
FDO58,433.535323954,OUT019
FDC56,2246.02695225,OUT017
NCQ54,3202.46706709,OUT046
FDV10,773.962907317,OUT027
NCK17,674.077513793,OUT046
NCF55,761.329010693,OUT027
FDV33,4221.35293565,OUT013
NCH29,255.873587768,OUT019
