Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDU01,3497.53761735,OUT035
FDT12,4031.83804104,OUT035
NCM18,1789.89078948,OUT018
FDP19,2480.10877068,OUT017
NCR42,689.211606336,OUT049
FDN10,1789.89078948,OUT046
FDG44,934.683836542,OUT017
FDQ10,3392.83405796,OUT046
DRH13,1203.4237623,OUT049
FDT52,4046.43293861,OUT013
FDM56,1183.88288712,OUT045
NCO43,254.112872338,OUT010
NCV29,1800.71252845,OUT035
NCF06,2615.59255083,OUT013
FDO50,1789.89078948,OUT035
FDT59,4019.28124027,OUT013
FDX40,734.490885474,OUT027
FDE50,3501.78595355,OUT017
FDX51,2611.66423433,OUT017
NCD30,1789.89078948,OUT018
FDK15,1789.89078948,OUT013
FDL12,1057.63272503,OUT045
FDK46,2615.59255083,OUT017
DRH49,205.611068671,OUT010
FDQ57,2572.07118125,OUT046
FDY59,1182.28457438,OUT017
FDO09,4121.92879598,OUT018
NCG30,1789.89078948,OUT035
FDM09,1800.71252845,OUT017
NCN17,1308.81609952,OUT027
NCS42,1789.89078948,OUT013
FDD02,280.767396216,OUT019
FDE34,3373.18127594,OUT013
FDU38,3557.21837982,OUT045
FDB33,2583.18291265,OUT046
NCJ29,1180.8705024,OUT017
FDZ27,767.012841804,OUT035
FDI40,1789.89078948,OUT013
FDG22,727.518253927,OUT013
FDT51,1228.32490429,OUT017
FDF20,3477.60154067,OUT018
FDV50,1789.89078948,OUT035
FDT02,689.211606336,OUT049
DRC49,2572.07118125,OUT017
FDF26,2583.18291265,OUT049
FDV52,1789.89078948,OUT035
FDX59,689.211606336,OUT049
FDV25,3989.2155361,OUT035
FDW23,735.457232526,OUT027
FDE53,1235.56891187,OUT018
FDA19,1793.35036678,OUT017
FDH22,1789.89078948,OUT046
NCO41,1789.89078948,OUT013
FDX12,4149.74382986,OUT017
FDF17,3465.86766969,OUT013
FDS11,3985.18118347,OUT045
FDR51,2580.57436137,OUT035
FDT49,254.2324775,OUT010
FDC56,2467.3584542,OUT013
FDR13,1353.25811668,OUT027
FDQ60,1207.90143936,OUT035
FDN38,4008.7295561,OUT049
NCL29,2583.18291265,OUT013
FDO13,2753.38646098,OUT027
FDE26,1800.71252845,OUT018
FDA31,459.220083577,OUT010
FDX14,1196.54755944,OUT035
FDA34,3382.94155566,OUT045
FDF26,2583.18291265,OUT013
FDE38,3319.28854602,OUT045
DRI11,1789.89078948,OUT046
FDQ60,1352.11539703,OUT027
FDL21,735.457232526,OUT027
DRC12,4094.62367815,OUT027
FDC47,3984.66393142,OUT046
FDE57,3294.97733873,OUT045
FDT14,2467.3584542,OUT045
NCZ53,3533.07078817,OUT046
FDE28,2615.59255083,OUT018
FDR19,3319.37255959,OUT035
NCF54,460.486692185,OUT019
FDZ08,1201.61981536,OUT046
NCJ05,2583.18291265,OUT018
FDF59,1789.89078948,OUT046
NCO05,1789.89078948,OUT035
FDW24,762.447867626,OUT018
NCX42,2591.5603922,OUT018
NCA53,767.012841804,OUT035
FDI45,464.461377476,OUT019
FDG46,2461.8787445,OUT046
FDM20,542.837518449,OUT010
FDW11,132.896989761,OUT010
FDX08,1800.71252845,OUT035
NCK17,691.047742771,OUT035
FDK32,3190.97335994,OUT018
NCA42,2583.18291265,OUT035
DRI01,3342.24743099,OUT035
NCL55,4074.17750866,OUT049
DRE25,1789.89078948,OUT018
FDD14,2611.66423433,OUT017
FDB10,2615.59255083,OUT046
DRN11,2572.07118125,OUT035
FDP38,766.374200243,OUT018
NCA30,2611.66423433,OUT017
FDT15,1800.71252845,OUT017
NCP55,971.893479542,OUT018
FDF12,2572.07118125,OUT035
FDM21,4068.62710649,OUT018
FDX56,3784.82711613,OUT035
FDF10,1800.71252845,OUT017
FDT32,2611.66423433,OUT045
FDM51,1789.89078948,OUT018
NCR50,3202.56434683,OUT018
FDI19,4081.50725177,OUT049
FDX21,1228.32490429,OUT017
FDR31,2572.07118125,OUT035
FDY02,4162.77381078,OUT013
NCA29,2595.7865269,OUT045
NCX17,4007.88956319,OUT046
FDM12,1228.32490429,OUT045
FDI53,2753.38646098,OUT027
NCU30,2589.55478611,OUT049
FDC56,4094.62367815,OUT027
FDK27,1789.89078948,OUT018
NCK18,2593.76702863,OUT017
FDB52,465.112503715,OUT019
DRG25,5869.25184573,OUT027
FDZ13,798.858345257,OUT049
FDB57,542.837518449,OUT019
FDR40,1789.89078948,OUT046
NCO14,122.842904747,OUT019
NCN19,2611.66423433,OUT045
FDQ28,542.837518449,OUT019
FDO13,1800.71252845,OUT018
FDK48,1789.89078948,OUT013
FDU07,1800.71252845,OUT018
FDW20,1789.89078948,OUT046
FDV12,313.891185158,OUT010
FDH24,2583.18291265,OUT013
FDV59,3875.59965819,OUT049
FDK57,3264.20871765,OUT045
FDL16,811.860492387,OUT027
NCQ17,2583.18291265,OUT046
FDJ15,3411.17713727,OUT018
FDX24,1789.89078948,OUT049
FDT47,2461.8787445,OUT046
FDT10,1039.11261542,OUT049
FDZ37,1188.11450999,OUT018
FDW43,5869.25184573,OUT027
DRN36,1789.89078948,OUT017
FDJ14,1177.04075898,OUT045
FDA32,2615.59255083,OUT013
FDJ38,542.837518449,OUT019
FDQ57,2572.07118125,OUT017
NCQ41,466.560334641,OUT019
FDG56,1789.89078948,OUT049
DRC13,2753.38646098,OUT027
FDV55,2572.07118125,OUT035
FDQ49,1800.71252845,OUT045
FDE29,129.468368824,OUT010
FDR03,3690.92182955,OUT013
FDD45,1789.89078948,OUT049
FDN38,542.837518449,OUT010
FDT56,973.34425959,OUT046
FDT48,3576.11680374,OUT045
FDU03,2606.43890836,OUT049
FDC56,315.82716907,OUT010
NCO43,2753.38646098,OUT027
FDQ27,1789.89078948,OUT017
FDR03,3763.93379395,OUT046
DRH23,122.842904747,OUT010
FDG22,688.493463299,OUT045
NCJ42,1789.89078948,OUT013
FDR24,1789.89078948,OUT046
FDW60,3406.81299486,OUT035
FDJ08,2611.66423433,OUT013
DRL59,794.891646788,OUT018
FDG60,542.837518449,OUT010
FDW27,1800.71252845,OUT017
FDX14,1188.78666504,OUT018
FDC20,1030.57663268,OUT013
NCS29,4121.47509318,OUT018
FDJ56,1789.89078948,OUT046
FDB20,203.643010688,OUT019
FDL28,2753.38646098,OUT027
FDW01,1800.71252845,OUT018
FDL03,2611.66423433,OUT046
FDX22,3825.75094626,OUT049
FDJ21,3309.54113144,OUT035
FDR31,2572.07118125,OUT045
FDG21,3296.96151548,OUT035
FDS22,738.961452953,OUT027
FDK08,1183.88288712,OUT035
FDE17,2583.18291265,OUT018
NCN30,1183.88288712,OUT017
FDT50,1789.89078948,OUT046
NCX42,2585.39894988,OUT049
FDJ12,3836.31122329,OUT035
NCA18,1317.88960367,OUT027
FDP23,542.837518449,OUT019
FDX12,4056.78777354,OUT013
FDN40,2583.18291265,OUT018
FDV48,1175.9863181,OUT035
NCY54,3309.58452666,OUT013
FDL16,122.842904747,OUT010
FDR45,4023.71205651,OUT018
FDJ52,2583.18291265,OUT046
DRG01,1175.9863181,OUT017
FDP52,4059.47716507,OUT013
FDU58,2611.66423433,OUT017
FDL02,1789.89078948,OUT045
FDG28,2615.59255083,OUT013
FDA19,1789.89078948,OUT035
FDW46,1330.92300794,OUT027
NCD43,1193.04302407,OUT049
DRG39,837.164992849,OUT013
NCF55,689.211606336,OUT049
FDJ07,1789.89078948,OUT046
FDE08,2580.57436137,OUT046
FDP56,122.842904747,OUT019
FDT45,883.357956881,OUT045
FDF17,3450.97818338,OUT018
FDX44,1789.89078948,OUT046
FDM28,2753.38646098,OUT027
FDI36,3512.37181425,OUT049
FDS07,1789.89078948,OUT045
FDD36,1789.89078948,OUT045
FDW11,1046.93520432,OUT046
FDN40,2583.18291265,OUT049
NCQ18,2461.8787445,OUT049
NCQ54,3268.74565464,OUT017
NCS42,1789.89078948,OUT045
DRH39,243.786158656,OUT010
FDC09,1352.11539703,OUT027
FDT08,359.004891584,OUT010
FDC08,2615.59255083,OUT035
FDT20,682.843545838,OUT017
FDS35,1157.78944377,OUT035
FDX58,3386.57964516,OUT018
FDW58,1789.89078948,OUT046
DRD27,1208.4619435,OUT046
FDH32,316.138727306,OUT019
FDS26,4211.75635005,OUT035
FDQ31,1205.44955878,OUT046
FDP11,2615.59255083,OUT018
FDD58,1228.32490429,OUT017
FDM33,3895.83727065,OUT045
FDZ16,3564.93937879,OUT049
NCS29,542.837518449,OUT010
NCM18,226.048840044,OUT019
FDP11,2615.59255083,OUT049
NCC42,1793.35036678,OUT017
DRM23,2595.7865269,OUT046
NCN55,5869.25184573,OUT027
FDK46,2615.59255083,OUT013
FDR01,3580.93444019,OUT046
NCA05,1800.71252845,OUT045
NCP43,2600.04548075,OUT017
FDR12,427.514218008,OUT010
FDQ01,4100.71290405,OUT013
FDM13,1208.4619435,OUT046
FDQ19,4139.45501055,OUT017
FDK56,465.112503715,OUT019
NCX06,466.560334641,OUT010
FDO56,1353.25811668,OUT027
FDU45,1789.89078948,OUT045
FDI16,122.842904747,OUT019
FDL32,1208.4619435,OUT046
FDA07,1789.89078948,OUT046
FDA14,1183.88288712,OUT045
FDV46,2753.38646098,OUT027
NCO07,2615.59255083,OUT035
NCP41,1252.90396067,OUT046
FDY60,2499.72428623,OUT018
FDN38,4075.17189947,OUT017
FDO15,1241.55008075,OUT046
FDT60,1789.89078948,OUT013
FDA55,4015.58755997,OUT035
FDE02,252.124709555,OUT010
DRJ39,3926.89833154,OUT049
FDV34,1169.91990689,OUT035
FDS20,4094.62367815,OUT027
FDF02,2753.38646098,OUT027
FDW40,2511.74588897,OUT017
NCB43,3465.3742575,OUT046
FDR58,1789.89078948,OUT017
DRJ59,690.183569106,OUT035
NCD30,1789.89078948,OUT017
FDE14,1789.89078948,OUT017
FDC28,1789.89078948,OUT018
FDU16,1789.89078948,OUT018
NCD19,960.491332089,OUT035
FDU21,689.211606336,OUT046
FDV59,5869.25184573,OUT027
FDU03,2611.66423433,OUT045
FDC33,542.837518449,OUT010
NCR42,687.408520017,OUT035
DRH59,1172.5290072,OUT035
NCM31,2499.72428623,OUT035
FDS50,3997.85085929,OUT035
FDP39,855.644546787,OUT046
FDQ55,2465.11099147,OUT013
FDV36,319.022811502,OUT019
FDI05,2753.38646098,OUT027
FDS45,2753.38646098,OUT027
FDA39,689.45981035,OUT045
FDC37,268.733406074,OUT010
FDJ60,4094.62367815,OUT027
DRQ35,2467.3584542,OUT046
NCJ06,1789.89078948,OUT046
NCY42,2572.07118125,OUT018
DRM37,3563.24352094,OUT049
FDR14,798.14020222,OUT045
FDE51,702.356087686,OUT049
FDT33,2593.76702863,OUT017
FDR08,1789.89078948,OUT013
FDE36,542.837518449,OUT010
FDL22,252.600232673,OUT019
FDR44,1793.35036678,OUT013
FDI56,253.420252311,OUT019
FDE47,304.724918778,OUT010
FDV27,210.610898861,OUT010
FDV10,693.682173815,OUT049
FDC40,1175.9863181,OUT045
NCX41,2615.59255083,OUT013
NCQ38,1352.11539703,OUT027
FDV12,4094.62367815,OUT027
FDE52,3265.01958144,OUT017
FDG20,1317.88960367,OUT027
FDV16,734.490885474,OUT027
FDI32,1789.89078948,OUT017
FDJ32,1054.40833562,OUT049
FDN39,2595.7865269,OUT018
FDY34,2593.76702863,OUT017
FDC14,691.879087496,OUT035
FDA55,4008.38235959,OUT017
FDZ50,542.837518449,OUT010
DRG13,3309.21525898,OUT049
FDP01,1299.39727718,OUT013
NCG54,3384.00916978,OUT017
FDM13,1183.88288712,OUT045
NCO18,5869.25184573,OUT027
NCW41,3167.64228962,OUT013
FDM52,4094.62367815,OUT027
NCF55,687.408520017,OUT035
FDT09,2486.0279317,OUT046
NCM19,2461.8787445,OUT035
FDW12,1800.71252845,OUT018
FDP15,542.837518449,OUT019
FDK36,768.097785086,OUT045
FDZ25,2595.7865269,OUT035
NCW06,2611.66423433,OUT049
FDW60,3422.48904931,OUT046
DRC49,2572.07118125,OUT013
NCT17,3528.91290101,OUT035
NCN06,2589.55478611,OUT018
FDC45,1800.71252845,OUT013
DRJ47,542.837518449,OUT019
NCF06,2615.59255083,OUT045
FDE21,315.288900575,OUT010
DRG27,731.157476681,OUT013
FDW40,2499.72428623,OUT049
NCO53,3450.15045468,OUT046
FDE23,705.220333406,OUT049
FDQ16,2461.8787445,OUT046
FDS26,4214.04120337,OUT045
FDZ13,122.842904747,OUT010
FDS14,1800.71252845,OUT049
FDC10,1228.32490429,OUT045
FDY16,3507.87073333,OUT049
FDJ20,1789.89078948,OUT035
FDV43,691.879087496,OUT035
FDZ32,1308.81609952,OUT027
FDR23,3403.73904599,OUT046
FDN24,882.2730136,OUT035
FDE34,5869.25184573,OUT027
FDU31,3822.7069586,OUT013
FDW33,1789.89078948,OUT018
FDU26,1252.90396067,OUT046
FDE20,5869.25184573,OUT027
NCW05,3310.43706251,OUT035
FDB22,2583.18291265,OUT018
FDO56,1252.90396067,OUT046
FDA19,2753.38646098,OUT027
DRI39,961.891088237,OUT045
FDH52,1040.45877975,OUT018
FDZ50,3497.38394572,OUT035
NCN42,2572.07118125,OUT035
FDB53,3204.35975463,OUT013
DRG11,1789.89078948,OUT017
DRK11,2753.38646098,OUT027
FDQ60,1189.43922648,OUT017
FDT36,682.843545838,OUT017
DRG25,3389.4917585,OUT018
DRJ23,2611.66423433,OUT046
FDG05,2583.18291265,OUT035
NCK06,1789.89078948,OUT018
FDU52,1800.71252845,OUT017
FDW07,1188.11450999,OUT018
NCM17,704.502190368,OUT045
FDA22,3330.09568567,OUT045
NCA41,3440.08045304,OUT018
FDF38,691.879087496,OUT035
FDH52,1102.56967802,OUT046
FDY58,542.837518449,OUT019
FDZ16,3559.81035514,OUT045
NCM18,1789.89078948,OUT017
FDA22,3195.48738147,OUT018
NCJ43,1800.71252845,OUT035
FDI34,5869.25184573,OUT027
FDG56,1789.89078948,OUT046
FDS34,1789.89078948,OUT046
DRC01,769.652235924,OUT035
FDQ04,688.374867069,OUT035
FDK04,966.108606617,OUT035
FDT51,1237.48504123,OUT049
FDV26,3540.40899265,OUT017
FDS04,2499.72428623,OUT049
FDW43,3918.95669279,OUT018
FDQ28,542.837518449,OUT010
NCK06,1789.89078948,OUT017
FDS23,1793.35036678,OUT018
FDZ36,542.837518449,OUT019
FDE56,1107.72149308,OUT018
FDW10,5869.25184573,OUT027
NCN14,1800.71252845,OUT045
NCQ18,2461.8787445,OUT045
FDW08,1789.89078948,OUT017
FDU43,2615.59255083,OUT035
FDR33,269.485078645,OUT010
FDM24,357.480568775,OUT010
NCZ05,1218.84268174,OUT046
NCV41,1789.89078948,OUT035
FDV11,1800.71252845,OUT018
NCY05,687.408520017,OUT035
FDV44,2611.66423433,OUT018
FDW32,1231.88119059,OUT049
NCU18,4094.62367815,OUT027
NCC43,2615.59255083,OUT035
FDW19,1789.89078948,OUT013
FDN31,2611.66423433,OUT035
FDI48,772.024117703,OUT045
FDS24,1187.84091374,OUT017
FDF46,1789.89078948,OUT049
DRG23,1800.71252845,OUT017
FDG14,3207.44350989,OUT018
NCY30,2602.20298241,OUT049
FDO28,1191.1268947,OUT018
DRD24,1793.35036678,OUT035
FDI33,2461.8787445,OUT049
FDN32,3466.6080601,OUT046
FDR16,3886.510385,OUT045
FDF26,2583.18291265,OUT046
NCN29,762.447867626,OUT018
FDE20,3367.31683787,OUT045
FDA46,3556.06505914,OUT046
FDU28,1800.71252845,OUT045
FDQ48,1789.89078948,OUT045
FDV36,2480.10877068,OUT013
FDR14,881.012014585,OUT018
FDP23,3878.84388385,OUT017
FDP56,811.048908332,OUT013
FDK48,244.751235301,OUT010
FDR48,1800.71252845,OUT046
NCY29,969.195724678,OUT049
FDM22,881.012014585,OUT018
DRJ01,1299.39727718,OUT013
FDZ43,4106.66921803,OUT045
FDV03,3303.44020213,OUT035
FDX11,5869.25184573,OUT027
NCA41,5869.25184573,OUT027
FDE38,3322.28598522,OUT017
FDI27,758.10073135,OUT018
FDN32,3373.89648954,OUT013
NCN43,1789.89078948,OUT017
FDB47,4094.62367815,OUT027
FDV03,3305.42443529,OUT017
NCN30,1183.88288712,OUT045
NCV54,282.32975433,OUT010
FDV07,1789.89078948,OUT013
FDP07,2611.66423433,OUT049
FDK48,1789.89078948,OUT018
FDM15,358.289045226,OUT019
FDY19,4094.62367815,OUT027
FDK46,2615.59255083,OUT046
FDY11,1158.93676192,OUT045
FDH09,798.858345257,OUT046
FDO08,2753.38646098,OUT027
FDU14,4133.86842143,OUT013
FDD22,5869.25184573,OUT027
FDM27,2583.18291265,OUT017
FDL02,2753.38646098,OUT027
NCA17,2572.07118125,OUT035
FDE38,542.837518449,OUT019
NCG07,2611.66423433,OUT049
DRC27,2615.59255083,OUT013
FDA27,4203.68885861,OUT035
FDW40,2499.72428623,OUT045
DRI11,1789.89078948,OUT013
FDN50,1208.4619435,OUT046
FDR12,1800.71252845,OUT046
FDT34,2753.38646098,OUT027
FDW11,1034.67390683,OUT035
NCO30,4094.62367815,OUT027
FDZ34,3510.44819709,OUT017
FDU45,1789.89078948,OUT017
NCD42,687.408520017,OUT035
FDX25,3432.68526544,OUT045
NCR29,971.657361935,OUT046
FDX43,426.136012945,OUT019
FDB04,249.974784154,OUT010
FDR49,812.787730883,OUT027
FDS39,3213.62804634,OUT018
FDW58,1789.89078948,OUT045
FDG22,122.842904747,OUT019
FDG31,1130.22606656,OUT017
NCV53,5869.25184573,OUT027
DRJ37,2580.57436137,OUT035
FDV07,1789.89078948,OUT035
FDW52,3211.48481746,OUT018
FDT15,1800.71252845,OUT045
FDD02,1789.89078948,OUT018
FDM16,1789.89078948,OUT035
NCE55,3358.81027441,OUT046
FDB57,3866.90743539,OUT018
FDQ04,731.988821406,OUT013
FDQ47,122.842904747,OUT019
FDY14,542.837518449,OUT019
DRK37,3458.0054743,OUT017
FDO25,3846.51865126,OUT017
FDL57,4232.27397839,OUT046
NCK29,1789.89078948,OUT018
FDK46,4094.62367815,OUT027
NCB43,542.837518449,OUT010
DRE01,4094.62367815,OUT027
FDC46,3413.13107531,OUT018
FDQ23,1789.89078948,OUT045
FDX38,770.10392435,OUT049
FDG60,3961.38726453,OUT018
FDW55,4157.98879329,OUT017
FDP39,808.410571941,OUT013
FDB20,1227.67234285,OUT018
FDV21,1789.89078948,OUT017
FDZ02,1299.39727718,OUT013
FDP19,4094.62367815,OUT027
FDA38,1800.71252845,OUT035
FDH22,1789.89078948,OUT045
DRM11,4251.09644179,OUT045
FDO12,5869.25184573,OUT027
FDT14,2467.3584542,OUT049
FDW34,542.837518449,OUT010
FDG04,4094.62367815,OUT027
FDW59,1188.11450999,OUT018
FDR33,1789.89078948,OUT018
FDP32,1789.89078948,OUT013
FDL13,4094.62367815,OUT027
FDD22,3220.76501293,OUT013
FDV40,1292.5136852,OUT027
NCD55,693.682173815,OUT046
FDQ20,122.842904747,OUT010
FDD28,966.108606617,OUT045
FDC39,3858.51969974,OUT045
NCR17,2465.11099147,OUT049
DRO35,2465.11099147,OUT018
FDF40,4071.04028528,OUT049
FDR31,2572.07118125,OUT018
NCQ41,2611.66423433,OUT017
FDP38,770.10392435,OUT046
NCU54,5869.25184573,OUT027
FDG22,682.843545838,OUT018
DRK59,2615.59255083,OUT013
FDC37,1789.89078948,OUT046
NCO42,2572.07118125,OUT013
NCT42,1800.71252845,OUT017
FDX27,1182.28457438,OUT035
FDV40,1177.16391447,OUT018
FDT45,1007.98425962,OUT027
FDS47,251.357733348,OUT019
FDR45,4145.67657943,OUT035
FDB03,4054.74472864,OUT045
FDO49,841.4214231,OUT035
FDU60,5869.25184573,OUT027
FDB26,792.490284759,OUT018
FDB46,3877.78413207,OUT017
FDQ37,542.837518449,OUT019
FDN03,2615.59255083,OUT017
NCX30,4163.23377966,OUT045
FDK32,542.837518449,OUT019
DRM47,2611.66423433,OUT013
NCO02,1192.15952919,OUT046
FDP04,1305.87494556,OUT013
NCO43,1789.89078948,OUT049
FDD59,1789.89078948,OUT013
FDQ10,3392.90585837,OUT017
FDW45,2572.07118125,OUT035
NCK30,4116.46046476,OUT049
FDU31,3779.84766626,OUT018
NCQ17,362.014969795,OUT019
FDN01,2595.7865269,OUT017
FDZ19,3406.64582266,OUT049
DRG37,1800.71252845,OUT017
FDE32,688.493463299,OUT045
FDO34,3337.82180632,OUT049
FDM04,122.842904747,OUT019
FDZ25,2595.7865269,OUT049
FDU08,1789.89078948,OUT049
NCW30,4253.14411,OUT045
NCM18,1789.89078948,OUT013
FDS22,691.879087496,OUT035
NCH18,4093.09964555,OUT017
FDC23,3330.21983688,OUT013
FDY46,3400.63093498,OUT013
NCU06,2615.59255083,OUT046
FDX57,1789.89078948,OUT045
FDX36,5869.25184573,OUT027
FDL16,766.790308707,OUT045
FDT16,542.837518449,OUT010
FDN16,1789.89078948,OUT018
FDC03,3562.70367043,OUT046
DRF60,4098.57689102,OUT013
FDS27,2753.38646098,OUT027
FDP33,542.837518449,OUT010
FDJ36,1789.89078948,OUT018
NCR42,727.518253927,OUT013
FDV14,1186.42684176,OUT017
NCP42,2611.66423433,OUT035
FDB50,2753.38646098,OUT027
NCC30,2753.38646098,OUT027
FDA23,1789.89078948,OUT018
FDW16,2461.8787445,OUT017
FDQ52,542.837518449,OUT010
FDB58,2548.05361987,OUT049
NCP29,1166.94958072,OUT049
NCM05,4243.28335282,OUT045
FDO25,3783.76162059,OUT013
NCM54,2480.10877068,OUT046
NCL54,3384.73701545,OUT046
FDL39,466.560334641,OUT010
FDF53,3362.23085263,OUT018
NCQ42,2480.10877068,OUT035
FDF58,1234.54586079,OUT013
FDZ04,1157.78944377,OUT035
FDE26,324.002401264,OUT019
FDS60,2602.20298241,OUT017
FDV58,2611.66423433,OUT017
FDM04,788.743410481,OUT045
FDE08,2572.07118125,OUT035
NCB43,3455.47297477,OUT049
FDU11,282.449359491,OUT010
FDF22,542.837518449,OUT019
FDE24,1793.35036678,OUT013
DRJ49,1793.35036678,OUT046
NCQ53,4103.28536745,OUT035
NCL41,727.518253927,OUT013
FDR22,2461.8787445,OUT013
FDH04,1226.72659155,OUT035
DRH15,692.964030778,OUT045
FDY40,768.815928123,OUT049
NCI17,1789.89078948,OUT035
NCC18,2595.7865269,OUT013
FDY28,5869.25184573,OUT027
FDB45,1352.11539703,OUT027
NCL30,3202.53965162,OUT018
FDM10,2615.59255083,OUT017
FDH22,2753.38646098,OUT027
NCZ53,3529.79279864,OUT017
NCI18,2615.59255083,OUT013
FDH14,2753.38646098,OUT027
FDR36,738.961452953,OUT027
FDW01,1800.71252845,OUT045
FDK02,2753.38646098,OUT027
FDJ02,1800.71252845,OUT018
FDU55,4202.5241917,OUT013
NCV18,4094.62367815,OUT027
FDH14,1793.35036678,OUT018
FDZ37,1182.28457438,OUT045
FDX49,3943.19872347,OUT049
NCD43,1208.4619435,OUT046
FDZ07,1110.54906132,OUT013
FDK43,1789.89078948,OUT035
FDR32,3917.6626219,OUT018
FDT39,2583.18291265,OUT013
NCV54,1789.89078948,OUT017
FDF38,687.314113317,OUT018
FDV60,2611.66423433,OUT046
FDH44,2753.38646098,OUT027
FDS21,1069.89402252,OUT046
NCL41,688.493463299,OUT045
FDM46,1789.89078948,OUT017
FDU27,769.385781312,OUT045
NCJ54,4117.68138053,OUT017
DRG51,1800.71252845,OUT018
NCA29,448.39421101,OUT019
FDR47,2611.66423433,OUT045
NCL19,4094.62367815,OUT027
DRG01,1182.55416319,OUT049
FDG10,973.34425959,OUT046
NCV05,1800.71252845,OUT049
NCH18,542.837518449,OUT019
FDV14,1193.67084935,OUT018
DRJ23,2611.66423433,OUT035
DRJ11,2611.66423433,OUT046
FDZ03,2611.66423433,OUT017
FDI27,122.842904747,OUT010
FDJ14,1185.52304406,OUT018
FDU32,1789.89078948,OUT017
FDD47,5869.25184573,OUT027
DRF36,3536.43158356,OUT035
FDM21,4231.13979231,OUT046
FDV10,687.314113317,OUT018
FDH60,3420.42319546,OUT018
FDX47,366.644161428,OUT010
FDT19,542.837518449,OUT019
FDO11,4151.58443437,OUT045
FDH24,4094.62367815,OUT027
FDL02,1789.89078948,OUT018
FDB02,3408.07734052,OUT049
FDA43,2611.66423433,OUT046
FDG52,766.790308707,OUT045
DRC12,2611.66423433,OUT013
FDY37,2499.72428623,OUT018
NCU18,2499.72428623,OUT045
FDU09,2461.8787445,OUT035
DRJ25,814.095207261,OUT027
DRE12,1789.89078948,OUT018
DRL47,1789.89078948,OUT017
DRK01,1789.89078948,OUT046
FDC22,465.112503715,OUT019
FDG44,938.869181591,OUT013
FDW04,2486.0279317,OUT035
FDK09,3934.83570684,OUT049
NCN43,1789.89078948,OUT035
FDG04,2611.66423433,OUT049
FDH32,314.505945536,OUT010
DRI47,2572.07118125,OUT017
DRE15,1288.04339726,OUT013
FDY11,1167.58047281,OUT035
FDO60,705.220333406,OUT049
FDQ20,687.314113317,OUT018
FDO57,2753.38646098,OUT027
FDT14,317.126941604,OUT019
FDA57,692.85082909,OUT049
DRN35,682.843545838,OUT017
FDJ03,771.455322243,OUT046
FDX28,2461.8787445,OUT017
DRE25,1789.89078948,OUT045
FDR09,4202.47183319,OUT046
FDB23,4029.91599008,OUT035
FDO08,1800.71252845,OUT045
FDQ23,1789.89078948,OUT049
FDW04,2486.0279317,OUT013
DRK13,542.837518449,OUT010
NCL17,4094.62367815,OUT027
FDY21,3509.67623182,OUT035
FDJ38,5869.25184573,OUT027
FDA37,329.632885271,OUT019
FDV43,743.526980997,OUT013
FDL36,1251.30564793,OUT046
FDD53,692.964030778,OUT045
FDZ19,542.837518449,OUT010
FDV21,1789.89078948,OUT045
NCL54,3299.51293917,OUT018
DRI47,4094.62367815,OUT027
DRG03,2583.18291265,OUT049
FDG21,3207.77922577,OUT013
FDW03,2461.8787445,OUT018
NCI55,2467.3584542,OUT046
DRC36,542.837518449,OUT019
FDH22,1789.89078948,OUT017
FDV20,1789.89078948,OUT045
NCU41,5869.25184573,OUT027
FDN46,4094.62367815,OUT027
FDK50,3279.95724098,OUT045
NCA05,2753.38646098,OUT027
DRH01,2595.7865269,OUT018
FDT08,2572.07118125,OUT018
FDM08,3919.46308223,OUT018
FDZ07,1034.67390683,OUT035
FDS22,760.213152751,OUT017
FDV35,5869.25184573,OUT027
FDI28,203.643010688,OUT010
FDW58,2753.38646098,OUT027
FDT52,4108.14844504,OUT045
FDY34,2589.55478611,OUT046
FDR10,1800.71252845,OUT046
FDK57,3264.20871765,OUT017
FDR02,2753.38646098,OUT027
FDX49,4001.81700925,OUT046
FDQ20,692.85082909,OUT046
DRK23,4154.73495772,OUT045
NCW06,2611.66423433,OUT046
FDR31,2572.07118125,OUT017
NCE43,2595.7865269,OUT013
DRO59,1344.21882801,OUT027
FDN09,2615.59255083,OUT049
FDR11,2583.18291265,OUT046
FDO57,1800.71252845,OUT013
NCX18,2611.66423433,OUT017
FDB05,3962.58527683,OUT018
FDQ08,1063.41759795,OUT018
NCG43,1182.28457438,OUT035
FDJ56,1789.89078948,OUT013
FDA13,122.842904747,OUT010
FDO56,1228.32490429,OUT017
FDB37,3970.48923045,OUT018
FDZ02,1191.1268947,OUT018
FDQ24,4149.58227351,OUT046
FDM16,1789.89078948,OUT013
FDU35,1789.89078948,OUT049
FDT35,1800.71252845,OUT035
NCX30,4051.25318363,OUT049
FDG04,2611.66423433,OUT017
FDI12,1180.8705024,OUT035
FDE35,1034.67390683,OUT035
NCP14,4094.62367815,OUT027
NCY53,2461.8787445,OUT045
FDP49,949.86391113,OUT017
FDQ04,687.314113317,OUT017
FDM39,3431.59332911,OUT035
FDO58,425.175270854,OUT019
FDC56,2467.3584542,OUT017
NCQ54,3275.55279335,OUT046
FDV10,738.961452953,OUT027
NCK17,692.85082909,OUT046
NCF55,734.490885474,OUT027
FDV33,4206.7903507,OUT013
NCH29,254.173145042,OUT019
